date,RETX.T.30,vwretx.T.30,ewretx.T.30,sprtrn.T.30,Spread.T.30,Volatility.T.30,Change in volume.T.30,RETX.T.2,vwretx.T.2,ewretx.T.2,sprtrn.T.2,Spread.T.2,Volatility.T.2,Change in volume.T.2,RETX.T.1,vwretx.T.1,ewretx.T.1,sprtrn.T.1,Spread.T.1,Volatility.T.1,Change in volume.T.1,Movement.T.0
20100506,0.01087,-0.002496,-0.003563,-0.001704,0.53,0.00356,1.872108668,-0.039985,-0.02536,-0.023975,-0.023838,0.96,0.00074,2.494358215,-0.001201,-0.009473,-0.013733,-0.006561,0.49,0.00045,0.696411193,0
20100507,-0.013441,0.000641,0.000841,0.000738,0.63,0.00313,1.071694892,-0.001201,-0.009473,-0.013733,-0.006561,0.49,0.00045,0.696411193,-0.041299,-0.032677,-0.033759,-0.032378,2.77,-0.00059,1.67095791,0
20100510,-0.004671,0.006588,0.005471,0.005683,0.44,0.00261,0.494288581,-0.041299,-0.032677,-0.033759,-0.032378,2.77,-0.00059,1.67095791,-0.020912,-0.015846,-0.017016,-0.015308,1.15,-0.00144,1.130711679,1
20100511,-0.001173,0.000338,0.00155,0.000043,0.36,0.00252,1.028856684,-0.020912,-0.015846,-0.017016,-0.015308,1.15,-0.00144,1.130711679,0.041862,0.044855,0.042748,0.043974,1.14,-0.00094,0.612434138,0
20100512,0.006656,-0.002807,-0.002986,-0.003273,0.49,0.00269,0.911672671,0.041862,0.044855,0.042748,0.043974,1.14,-0.00094,0.612434138,-0.0082,-0.001075,0.004126,-0.003397,0.5,-0.00092,0.765103375,1
20100513,-0.009724,0.008532,0.00687,0.007414,0.75,0.00172,0.978445091,-0.0082,-0.001075,0.004126,-0.003397,0.5,-0.00092,0.765103375,0.016949,0.015898,0.018783,0.01374,0.51,-0.00047,0.909437738,0
20100514,0.004713,0.009517,0.013117,0.007928,0.39,0.00193,0.730247752,0.016949,0.015898,0.018783,0.01374,0.51,-0.00047,0.909437738,-0.014634,-0.0109,-0.004924,-0.012145,0.35,-0.00121,0.840146082,0
20100517,0.009773,0.0021,0.005208,0.001684,0.64,0.00223,1.38768893,-0.014634,-0.0109,-0.004924,-0.012145,0.35,-0.00121,0.840146082,-0.018977,-0.019413,-0.01861,-0.0188,0.58,-0.00124,1.258188134,0
20100518,0.003097,-0.005646,-0.000997,-0.005877,0.24,0.00287,1.107496477,-0.018977,-0.019413,-0.01861,-0.0188,0.58,-0.00124,1.258188134,-0.001682,-0.000693,-0.003188,0.001109,0.56,-0.00154,0.783552193,0
20100519,-0.003088,0.002807,0.002641,0.003374,0.37,0.00262,0.947055418,-0.001682,-0.000693,-0.003188,0.001109,0.56,-0.00154,0.783552193,-0.013058,-0.013783,-0.012958,-0.014196,0.64,-0.00266,1.33281352,0
20100520,0.011614,0.00669,0.005814,0.006684,0.49,0.00248,0.696114874,-0.013058,-0.013783,-0.012958,-0.014196,0.64,-0.00266,1.33281352,-0.010243,-0.007248,-0.013456,-0.00513,0.48,-0.00289,0.997058151,0
20100521,0.002679,0.001767,0.003844,0.001767,0.43,0.00308,1.258592666,-0.010243,-0.007248,-0.013456,-0.00513,0.48,-0.00289,0.997058151,-0.036223,-0.040424,-0.039115,-0.038976,0.69,-0.00372,1.351422747,0
20100524,0.005725,0.000627,0.001328,0.000685,0.63,0.00332,1.369802446,-0.036223,-0.040424,-0.039115,-0.038976,0.69,-0.00372,1.351422747,-0.008389,0.015251,0.011561,0.015024,0.81,-0.00333,1.565496824,1
20100525,0.001233,0.012284,0.014916,0.01115,0.3,0.00366,0.823726475,-0.008389,0.015251,0.011561,0.015024,0.81,-0.00333,1.565496824,0.005302,-0.012127,-0.006592,-0.012908,0.82,-0.00315,0.519419928,0
20100526,-0.006917,0.000088,0.002731,0.000843,0.25,0.00355,0.853125473,0.005302,-0.012127,-0.006592,-0.012908,0.82,-0.00315,0.519419928,-0.003591,-0.000171,-0.006491,0.000354,0.57,-0.00293,1.25486014,0
20100527,-0.009542,-0.016104,-0.010972,-0.016127,0.46,0.00298,1.773775621,-0.003591,-0.000171,-0.006491,0.000354,0.57,-0.00293,1.25486014,-0.013086,-0.00308,0.004464,-0.005661,0.87,-0.00361,1.051137701,1
20100528,0.009249,0.002254,-0.002906,0.004521,0.43,0.00313,0.640432145,-0.013086,-0.00308,0.004464,-0.005661,0.87,-0.00361,1.051137701,0.030603,0.034837,0.033581,0.032876,0.34,-0.00316,0.69013276,0
20100601,-0.001527,0.009756,0.011934,0.008058,0.39,0.0032,0.875257782,0.030603,0.034837,0.033581,0.032876,0.34,-0.00316,0.69013276,-0.000443,-0.011826,-0.006673,-0.012375,0.57,-0.00284,1.20012319,0
20100602,0.005354,-0.000569,0.002809,-0.001019,0.35,0.00304,1.023916192,-0.000443,-0.011826,-0.006673,-0.012375,0.57,-0.00284,1.20012319,-0.016393,-0.018572,-0.020809,-0.017165,0.69,-0.00344,0.906138132,1
20100603,-0.001902,0.003547,0.007493,0.002264,0.45,0.00306,1.123870396,-0.016393,-0.018572,-0.020809,-0.017165,0.69,-0.00344,0.906138132,0.01982,0.02643,0.020234,0.025843,0.77,-0.00265,0.872998313,1
20100604,0.009242,0.007441,0.010043,0.007124,0.36,0.00301,1.010186423,0.01982,0.02643,0.020234,0.025843,0.77,-0.00265,0.872998313,0.008834,0.004753,0.005493,0.004051,0.41,-0.00267,1.006046479,0
20100607,-0.000472,-0.003213,0.002673,-0.004296,0.36,0.00306,0.729286269,0.008834,0.004753,0.005493,0.004051,0.41,-0.00267,1.006046479,-0.031086,-0.035893,-0.032278,-0.034411,0.92,-0.00342,1.22640136,0
20100608,-0.018512,-0.023846,-0.018856,-0.023382,0.62,0.00212,1.308411598,-0.031086,-0.035893,-0.032278,-0.034411,0.92,-0.00342,1.22640136,-0.019544,-0.014047,-0.018234,-0.013532,0.6,-0.00448,0.733744099,1
20100609,-0.004619,0.005032,0.001416,0.006463,0.33,0.00214,1.210192893,-0.019544,-0.014047,-0.018234,-0.013532,0.6,-0.00448,0.733744099,0.002881,0.0091,-0.0013,0.010976,0.48,-0.00427,1.15071667,0
20100610,0.004254,0.013527,0.013094,0.012943,0.43,0.0018,0.585533589,0.002881,0.0091,-0.0013,0.010976,0.48,-0.00427,1.15071667,-0.01011,-0.00389,-0.000344,-0.005942,0.61,-0.00416,0.756735965,1
20100611,-0.003947,-0.016849,-0.015082,-0.016648,0.41,0.00161,1.389990357,-0.01011,-0.00389,-0.000344,-0.005942,0.61,-0.00416,0.756735965,0.030873,0.029489,0.024885,0.029507,0.51,-0.00347,1.118831481,1
20100614,0.005509,0.012828,0.011279,0.013121,0.44,0.00203,0.749513088,0.030873,0.029489,0.024885,0.029507,0.51,-0.00347,1.118831481,0.021842,0.005837,0.009022,0.00438,0.76,-0.00247,1.205960097,0
20100615,-0.039985,-0.02536,-0.023975,-0.023838,0.96,0.00074,2.494358215,0.021842,0.005837,0.009022,0.00438,0.76,-0.00247,1.205960097,0,-0.000023,0.004134,-0.001805,0.42,-0.0027,0.740817588,1
20100616,-0.001201,-0.009473,-0.013733,-0.006561,0.49,0.00045,0.696411193,0,-0.000023,0.004134,-0.001805,0.42,-0.0027,0.740817588,0.022477,0.023823,0.019335,0.023494,0.58,-0.00206,1.086695896,0
20100617,-0.041299,-0.032677,-0.033759,-0.032378,2.77,-0.00059,1.67095791,0.022477,0.023823,0.019335,0.023494,0.58,-0.00206,1.086695896,-0.000862,-0.00124,-0.002044,-0.000556,0.34,-0.00107,0.852889786,0
20100618,-0.020912,-0.015846,-0.017016,-0.015308,1.15,-0.00144,1.130711679,-0.000862,-0.00124,-0.002044,-0.000556,0.34,-0.00107,0.852889786,-0.004745,0.000808,-0.000065,0.001283,0.26,-0.00125,1.080654859,1
20100621,0.041862,0.044855,0.042748,0.043974,1.14,-0.00094,0.612434138,-0.004745,0.000808,-0.000065,0.001283,0.26,-0.00125,1.080654859,0.005635,0.001659,0.002824,0.001317,0.29,-0.00001,1.317745159,0
20100622,-0.0082,-0.001075,0.004126,-0.003397,0.5,-0.00092,0.765103375,0.005635,0.001659,0.002824,0.001317,0.29,-0.00001,1.317745159,-0.004741,-0.004353,-0.006434,-0.003857,0.68,0.00032,0.663046655,0
20100623,0.016949,0.015898,0.018783,0.01374,0.51,-0.00047,0.909437738,-0.004741,-0.004353,-0.006434,-0.003857,0.68,0.00032,0.663046655,-0.008662,-0.016232,-0.013948,-0.016071,0.61,-0.00068,0.979241683,0
20100624,-0.014634,-0.0109,-0.004924,-0.012145,0.35,-0.00121,0.840146082,-0.008662,-0.016232,-0.013948,-0.016071,0.61,-0.00068,0.979241683,-0.009174,-0.003042,-0.002017,-0.002985,0.38,-0.00103,1.229826897,0
20100625,-0.018977,-0.019413,-0.01861,-0.0188,0.58,-0.00124,1.258188134,-0.009174,-0.003042,-0.002017,-0.002985,0.38,-0.00103,1.229826897,-0.020282,-0.016297,-0.012466,-0.016803,0.56,-0.00197,1.287419236,1
20100628,-0.001682,-0.000693,-0.003188,0.001109,0.56,-0.00154,0.783552193,-0.020282,-0.016297,-0.012466,-0.016803,0.56,-0.00197,1.287419236,0.019802,0.006027,0.010236,0.002859,0.69,-0.00243,2.062603532,0
20100629,-0.013058,-0.013783,-0.012958,-0.014196,0.64,-0.00266,1.33281352,0.019802,0.006027,0.010236,0.002859,0.69,-0.00243,2.062603532,-0.009267,-0.003338,-0.004938,-0.002034,0.46,-0.00256,0.394322089,0
20100630,-0.010243,-0.007248,-0.013456,-0.00513,0.48,-0.00289,0.997058151,-0.009267,-0.003338,-0.004938,-0.002034,0.46,-0.00256,0.394322089,-0.03118,-0.032917,-0.031228,-0.031017,0.52,-0.00276,1.388620398,0
20100701,-0.036223,-0.040424,-0.039115,-0.038976,0.69,-0.00372,1.351422747,-0.03118,-0.032917,-0.031228,-0.031017,0.52,-0.00276,1.388620398,-0.013333,-0.009028,-0.00558,-0.010113,0.57,-0.00251,1.032400854,1
20100702,-0.008389,0.015251,0.011561,0.015024,0.81,-0.00333,1.565496824,-0.013333,-0.009028,-0.00558,-0.010113,0.57,-0.00251,1.032400854,0.004194,-0.004084,-0.007698,-0.00324,0.44,-0.00233,1.089950955,1
20100706,0.005302,-0.012127,-0.006592,-0.012908,0.82,-0.00315,0.519419928,0.004194,-0.004084,-0.007698,-0.00324,0.44,-0.00233,1.089950955,0.012993,-0.004793,-0.00443,-0.004662,0.54,-0.00125,0.824676144,1
20100707,-0.003591,-0.000171,-0.006491,0.000354,0.57,-0.00293,1.25486014,0.012993,-0.004793,-0.00443,-0.004662,0.54,-0.00125,0.824676144,0.022446,0.003311,-0.00643,0.005359,0.71,-0.00159,1.246815661,1
20100708,-0.013086,-0.00308,0.004464,-0.005661,0.87,-0.00361,1.051137701,0.022446,0.003311,-0.00643,0.005359,0.71,-0.00159,1.246815661,0.034386,0.030562,0.021879,0.031331,0.52,-0.00139,0.924832889,1
20100709,0.030603,0.034837,0.033581,0.032876,0.34,-0.00316,0.69013276,0.034386,0.030562,0.021879,0.031331,0.52,-0.00139,0.924832889,0.005739,0.009511,0.009951,0.009413,0.38,-0.00192,0.745959523,1
20100712,-0.000443,-0.011826,-0.006673,-0.012375,0.57,-0.00284,1.20012319,0.005739,0.009511,0.009951,0.009413,0.38,-0.00192,0.745959523,0.00646,0.008901,0.011683,0.007204,0.25,-0.00112,0.595150388,1
20100713,-0.016393,-0.018572,-0.020809,-0.017165,0.69,-0.00344,0.906138132,0.00646,0.008901,0.011683,0.007204,0.25,-0.00112,0.595150388,0.000428,-0.001362,-0.005537,0.000733,0.37,-0.00122,1.188743923,1
20100714,0.01982,0.02643,0.020234,0.025843,0.77,-0.00265,0.872998313,0.000428,-0.001362,-0.005537,0.000733,0.37,-0.00122,1.188743923,0.014115,0.017092,0.021313,0.015379,0.4,-0.00106,1.153353767,1
20100715,0.008834,0.004753,0.005493,0.004051,0.41,-0.00267,1.006046479,0.014115,0.017092,0.021313,0.015379,0.4,-0.00106,1.153353767,0.009701,-0.00066,-0.001163,-0.000155,0.47,-0.0006,1.557785702,0
20100716,-0.031086,-0.035893,-0.032278,-0.034411,0.92,-0.00342,1.22640136,0.009701,-0.00066,-0.001163,-0.000155,0.47,-0.0006,1.557785702,-0.004595,0.000416,-0.003647,0.001196,0.4,-0.0011,0.749360536,0
20100719,-0.019544,-0.014047,-0.018234,-0.013532,0.6,-0.00448,0.733744099,-0.004595,0.000416,-0.003647,0.001196,0.4,-0.0011,0.749360536,-0.0235,-0.028552,-0.024116,-0.02882,0.7,-0.00205,1.164458427,1
20100720,0.002881,0.0091,-0.0013,0.010976,0.48,-0.00427,1.15071667,-0.0235,-0.028552,-0.024116,-0.02882,0.7,-0.00205,1.164458427,0.013752,0.004984,0.003008,0.005982,0.28,-0.00128,0.649006269,1
20100721,-0.01011,-0.00389,-0.000344,-0.005942,0.61,-0.00416,0.756735965,0.013752,0.004984,0.003008,0.005982,0.28,-0.00128,0.649006269,0.013989,0.012254,0.011476,0.011417,0.93,0.00029,1.939214631,0
20100722,0.030873,0.029489,0.024885,0.029507,0.51,-0.00347,1.118831481,0.013989,0.012254,0.011476,0.011417,0.93,0.00029,1.939214631,-0.01505,-0.012956,-0.009925,-0.01282,0.51,-0.0003,1.014159384,1
20100723,0.021842,0.005837,0.009022,0.00438,0.76,-0.00247,1.205960097,-0.01505,-0.012956,-0.009925,-0.01282,0.51,-0.0003,1.014159384,0.031834,0.023494,0.02328,0.022513,0.71,0.00086,0.844639477,1
20100726,0,-0.000023,0.004134,-0.001805,0.42,-0.0027,0.740817588,0.031834,0.023494,0.02328,0.022513,0.71,0.00086,0.844639477,0.007816,0.00962,0.013511,0.00822,0.43,0.00078,0.909842225,1
20100727,0.022477,0.023823,0.019335,0.023494,0.58,-0.00206,1.086695896,0.007816,0.00962,0.013511,0.00822,0.43,0.00078,0.909842225,0.005714,0.011607,0.013837,0.0112,0.32,0.00007,0.90993482,0
20100728,-0.000862,-0.00124,-0.002044,-0.000556,0.34,-0.00107,0.852889786,0.005714,0.011607,0.013837,0.0112,0.32,0.00007,0.90993482,-0.002841,-0.002525,-0.002176,-0.001049,0.36,0.00051,0.879964946,0
20100729,-0.004745,0.000808,-0.000065,0.001283,0.26,-0.00125,1.080654859,-0.002841,-0.002525,-0.002176,-0.001049,0.36,0.00051,0.879964946,-0.011803,-0.007599,-0.007925,-0.006922,0.42,-0.00045,0.889839243,0
20100730,0.005635,0.001659,0.002824,0.001317,0.29,-0.00001,1.317745159,-0.011803,-0.007599,-0.007925,-0.006922,0.42,-0.00045,0.889839243,-0.023888,-0.002763,0.00038,-0.004159,0.76,-0.00139,1.885269066,0
20100802,-0.004741,-0.004353,-0.006434,-0.003857,0.68,0.00032,0.663046655,-0.023888,-0.002763,0.00038,-0.004159,0.76,-0.00139,1.885269066,-0.002532,0.001502,0.003346,0.000064,0.44,-0.00124,1.207581706,1
20100803,-0.008662,-0.016232,-0.013948,-0.016071,0.61,-0.00068,0.979241683,-0.002532,0.001502,0.003346,0.000064,0.44,-0.00124,1.207581706,0.027496,0.020518,0.013546,0.022023,0.67,-0.00057,0.552031199,0
20100804,-0.009174,-0.003042,-0.002017,-0.002985,0.38,-0.00103,1.229826897,0.027496,0.020518,0.013546,0.022023,0.67,-0.00057,0.552031199,-0.003294,-0.005175,-0.004615,-0.004796,0.29,-0.00031,0.615620292,1
20100805,-0.020282,-0.016297,-0.012466,-0.016803,0.56,-0.00197,1.287419236,-0.003294,-0.005175,-0.004615,-0.004796,0.29,-0.00031,0.615620292,0.011565,0.007183,0.007186,0.006051,0.42,0.00048,1.220037953,0
20100806,0.019802,0.006027,0.010236,0.002859,0.69,-0.00243,2.062603532,0.011565,0.007183,0.007186,0.006051,0.42,0.00048,1.220037953,-0.008167,-0.00256,-0.004177,-0.001269,0.31,0.00092,0.936371545,1
20100809,-0.009267,-0.003338,-0.004938,-0.002034,0.46,-0.00256,0.394322089,-0.008167,-0.00256,-0.004177,-0.001269,0.31,0.00092,0.936371545,0.003705,-0.003636,-0.002714,-0.003704,0.5,0.00183,1.799493031,0
20100810,-0.03118,-0.032917,-0.031228,-0.031017,0.52,-0.00276,1.388620398,0.003705,-0.003636,-0.002714,-0.003704,0.5,0.00183,1.799493031,-0.004922,0.005824,0.006791,0.005483,0.35,0.00234,0.609487918,1
20100811,-0.013333,-0.009028,-0.00558,-0.010113,0.57,-0.00251,1.032400854,-0.004922,0.005824,0.006791,0.005483,0.35,0.00234,0.609487918,0.001237,-0.008042,-0.011659,-0.005967,0.51,0.00318,1.365797103,0
20100812,0.004194,-0.004084,-0.007698,-0.00324,0.44,-0.00233,1.089950955,0.001237,-0.008042,-0.011659,-0.005967,0.51,0.00318,1.365797103,-0.025937,-0.029621,-0.028716,-0.028179,0.38,0.00324,0.915774041,0
20100813,0.012993,-0.004793,-0.00443,-0.004662,0.54,-0.00125,0.824676144,-0.025937,-0.029621,-0.028716,-0.028179,0.38,0.00324,0.915774041,-0.030431,-0.00479,-0.003204,-0.005379,0.66,0.00309,1.312605371,0
20100816,0.022446,0.003311,-0.00643,0.005359,0.71,-0.00159,1.246815661,-0.030431,-0.00479,-0.003204,-0.005379,0.66,0.00309,1.312605371,-0.012206,-0.003919,-0.004261,-0.004024,0.43,0.0028,0.882169864,1
20100817,0.034386,0.030562,0.021879,0.031331,0.52,-0.00139,0.924832889,-0.012206,-0.003919,-0.004261,-0.004024,0.43,0.0028,0.882169864,0.002648,0.001405,0.00359,0.00012,0.65,0.00292,0.656269456,1
20100818,0.005739,0.009511,0.009951,0.009413,0.38,-0.00192,0.745959523,0.002648,0.001405,0.00359,0.00012,0.65,0.00292,0.656269456,0.014305,0.013676,0.012292,0.012192,0.52,0.00271,1.1515495,1
20100819,0.00646,0.008901,0.011683,0.007204,0.25,-0.00112,0.595150388,0.014305,0.013676,0.012292,0.012192,0.52,0.00271,1.1515495,0.001953,0.002197,0.001772,0.001483,0.45,0.00241,0.845534627,0
20100820,0.000428,-0.001362,-0.005537,0.000733,0.37,-0.00122,1.188743923,0.001953,0.002197,0.001772,0.001483,0.45,0.00241,0.845534627,-0.003898,-0.016726,-0.016616,-0.016935,0.34,0.0025,1.408552772,1
20100823,0.014115,0.017092,0.021313,0.015379,0.4,-0.00106,1.153353767,-0.003898,-0.016726,-0.016616,-0.016935,0.34,0.0025,1.408552772,0.00087,-0.003353,-0.001696,-0.003663,0.31,0.00243,0.821529265,0
20100824,0.009701,-0.00066,-0.001163,-0.000155,0.47,-0.0006,1.557785702,0.00087,-0.003353,-0.001696,-0.003663,0.31,0.00243,0.821529265,-0.007819,-0.004884,-0.008745,-0.00404,0.47,0.00187,0.829835184,0
20100825,-0.004595,0.000416,-0.003647,0.001196,0.4,-0.0011,0.749360536,-0.007819,-0.004884,-0.008745,-0.00404,0.47,0.00187,0.829835184,-0.018827,-0.014449,-0.011869,-0.014512,0.41,0.00128,1.276215468,1
20100826,-0.0235,-0.028552,-0.024116,-0.02882,0.7,-0.00205,1.164458427,-0.018827,-0.014449,-0.011869,-0.014512,0.41,0.00128,1.276215468,0.000446,0.004492,0.005647,0.003289,0.52,0.00145,0.803032667,0
20100827,0.013752,0.004984,0.003008,0.005982,0.28,-0.00128,0.649006269,0.000446,0.004492,0.005647,0.003289,0.52,0.00145,0.803032667,-0.007583,-0.006664,-0.00498,-0.007685,0.54,0.00101,1.01060314,1
20100830,0.013989,0.012254,0.011476,0.011417,0.93,0.00029,1.939214631,-0.007583,-0.006664,-0.00498,-0.007685,0.54,0.00101,1.01060314,0.011685,0.018235,0.018479,0.016587,0.6,0.00197,1.132335966,0
20100831,-0.01505,-0.012956,-0.009925,-0.01282,0.51,-0.0003,1.014159384,0.011685,0.018235,0.018479,0.016587,0.6,0.00197,1.132335966,-0.021768,-0.014379,-0.01384,-0.014719,0.62,0.00133,1.088711822,0
20100901,0.031834,0.023494,0.02328,0.022513,0.71,0.00086,0.844639477,-0.021768,-0.014379,-0.01384,-0.014719,0.62,0.00133,1.088711822,-0.007947,0.000089,0.000346,0.000391,0.27,0.0003,1.787871019,1
20100902,0.007816,0.00962,0.013511,0.00822,0.43,0.00078,0.909842225,-0.007947,0.000089,0.000346,0.000391,0.27,0.0003,1.787871019,0.035477,0.028981,0.024799,0.029505,0.54,0.00142,0.697534313,0
20100903,0.005714,0.011607,0.013837,0.0112,0.32,0.00007,0.90993482,0.035477,0.028981,0.024799,0.029505,0.54,0.00142,0.697534313,-0.006189,0.009465,0.008255,0.009081,0.37,0.00042,0.62150817,1
20100907,-0.002841,-0.002525,-0.002176,-0.001049,0.36,0.00051,0.879964946,-0.006189,0.009465,0.008255,0.009081,0.37,0.00042,0.62150817,0.019573,0.012948,0.01172,0.013219,0.37,0.0002,1.177107564,1
20100908,-0.011803,-0.007599,-0.007925,-0.006922,0.42,-0.00045,0.889839243,0.019573,0.012948,0.01172,0.013219,0.37,0.0002,1.177107564,0.058682,-0.011922,-0.012451,-0.011471,0.68,-0.00046,5.339206057,0
20100909,-0.023888,-0.002763,0.00038,-0.004159,0.76,-0.00139,1.885269066,0.058682,-0.011922,-0.012451,-0.011471,0.68,-0.00046,5.339206057,-0.005151,0.006128,0.005972,0.006439,0.35,-0.00032,0.481210368,1
20100910,-0.002532,0.001502,0.003346,0.000064,0.44,-0.00124,1.207581706,-0.005151,0.006128,0.005972,0.006439,0.35,-0.00032,0.481210368,0.007871,0.003607,0.00227,0.004832,0.29,0.00006,0.475150145,1
20100913,0.027496,0.020518,0.013546,0.022023,0.67,-0.00057,0.552031199,0.007871,0.003607,0.00227,0.004832,0.29,0.00006,0.475150145,0.029593,0.004467,0.004066,0.004863,0.77,0.00167,1.702656968,1
20100914,-0.003294,-0.005175,-0.004615,-0.004796,0.29,-0.00031,0.615620292,0.029593,0.004467,0.004066,0.004863,0.77,0.00167,1.702656968,0.002395,0.012505,0.015247,0.011131,0.31,0.00153,1.057725697,1
20100915,0.011565,0.007183,0.007186,0.006051,0.42,0.00048,1.220037953,0.002395,0.012505,0.015247,0.011131,0.31,0.00153,1.057725697,0.010753,-0.00013,-0.000812,-0.000713,0.54,0.0014,0.668290475,1
20100916,-0.008167,-0.00256,-0.004177,-0.001269,0.31,0.00092,0.936371545,0.010753,-0.00013,-0.000812,-0.000713,0.54,0.0014,0.668290475,0.014184,0.002923,0.001318,0.003541,0.62,0.00215,1.200638443,0
20100917,0.003705,-0.003636,-0.002714,-0.003704,0.5,0.00183,1.799493031,0.014184,0.002923,0.001318,0.003541,0.62,0.00215,1.200638443,-0.014763,-0.000864,-0.00275,-0.000364,0.5,0.00146,1.409196577,1
20100920,-0.004922,0.005824,0.006791,0.005483,0.35,0.00234,0.609487918,-0.014763,-0.000864,-0.00275,-0.000364,0.5,0.00146,1.409196577,0.083596,0.001085,0.003086,0.000827,1.23,0.00271,2.848320293,1
20100921,0.001237,-0.008042,-0.011659,-0.005967,0.51,0.00318,1.365797103,0.083596,0.001085,0.003086,0.000827,1.23,0.00271,2.848320293,0.0004,0.015146,0.017142,0.01521,0.54,0.00237,0.329961162,0
20100922,-0.025937,-0.029621,-0.028716,-0.028179,0.38,0.00324,0.915774041,0.0004,0.015146,0.017142,0.01521,0.54,0.00237,0.329961162,-0.024408,-0.003132,-0.003086,-0.002564,0.66,0.00193,1.661731044,1
20100923,-0.030431,-0.00479,-0.003204,-0.005379,0.66,0.00309,1.312605371,-0.024408,-0.003132,-0.003086,-0.002564,0.66,0.00193,1.661731044,0.014169,-0.005124,-0.005351,-0.004825,0.69,0.00233,0.628705375,0
20100924,-0.012206,-0.003919,-0.004261,-0.004024,0.43,0.0028,0.882169864,0.014169,-0.005124,-0.005351,-0.004825,0.69,0.00233,0.628705375,-0.002941,-0.008131,-0.006175,-0.008331,0.53,0.00288,0.637540523,0
20100927,0.002648,0.001405,0.00359,0.00012,0.65,0.00292,0.656269456,-0.002941,-0.008131,-0.006175,-0.008331,0.53,0.00288,0.637540523,-0.0059,0.021129,0.020025,0.021194,0.76,0.00272,1.753529957,0
20100928,0.014305,0.013676,0.012292,0.012192,0.52,0.00271,1.1515495,-0.0059,0.021129,0.020025,0.021194,0.76,0.00272,1.753529957,-0.000371,-0.004466,-0.001507,-0.005667,0.34,0.00298,0.588118207,1
20100929,0.001953,0.002197,0.001772,0.001483,0.45,0.00241,0.845534627,-0.000371,-0.004466,-0.001507,-0.005667,0.34,0.00298,0.588118207,0.008905,0.005585,0.007196,0.00485,0.61,0.00283,1.266355507,0
20100930,-0.003898,-0.016726,-0.016616,-0.016935,0.34,0.0025,1.408552772,0.008905,0.005585,0.007196,0.00485,0.61,0.00283,1.266355507,-0.000754,-0.00117,0.001957,-0.002588,0.37,0.00269,0.846308216,0
20101001,0.00087,-0.003353,-0.001696,-0.003663,0.31,0.00243,0.821529265,-0.000754,-0.00117,0.001957,-0.002588,0.37,0.00269,0.846308216,-0.01176,-0.002038,0.001154,-0.003084,0.6,0.00189,1.171628072,1
20101004,-0.007819,-0.004884,-0.008745,-0.00404,0.47,0.00187,0.829835184,-0.01176,-0.002038,0.001154,-0.003084,0.6,0.00189,1.171628072,0.014339,0.004827,0.004375,0.004416,0.47,0.00176,0.78595528,0
20101005,-0.018827,-0.014449,-0.011869,-0.014512,0.41,0.00128,1.276215468,0.014339,0.004827,0.004375,0.004416,0.47,0.00176,0.78595528,-0.0123,-0.008637,-0.009108,-0.008035,0.47,0.00151,1.092630608,1
20101006,0.000446,0.004492,0.005647,0.003289,0.52,0.00145,0.803032667,-0.0123,-0.008637,-0.009108,-0.008035,0.47,0.00151,1.092630608,0.01487,0.020554,0.018543,0.020861,0.29,0.00194,1.155385578,1
20101007,-0.007583,-0.006664,-0.00498,-0.007685,0.54,0.00101,1.01060314,0.01487,0.020554,0.018543,0.020861,0.29,0.00194,1.155385578,0.010256,-0.000674,-0.000572,-0.000672,0.62,0.00257,1.189641492,1
20101008,0.011685,0.018235,0.018479,0.016587,0.6,0.00197,1.132335966,0.010256,-0.000674,-0.000572,-0.000672,0.62,0.00257,1.189641492,0.003988,-0.002144,-0.001676,-0.001647,0.35,0.00235,0.802394891,1
20101011,-0.021768,-0.014379,-0.01384,-0.014719,0.62,0.00133,1.088711822,0.003988,-0.002144,-0.001676,-0.001647,0.35,0.00235,0.802394891,0.011195,0.007606,0.009938,0.006122,0.77,0.00327,0.816491988,0
