caldt,vwretd.T.30,vwretx.T.30,ewretd.T.30,ewretx.T.30,totval.T.30,usdval.T.30,spindx.T.30,sprtrn.T.30,chusdval.T.30,vol.T.30,vwretd.T.2,vwretx.T.2,ewretd.T.2,ewretx.T.2,totval.T.2,usdval.T.2,spindx.T.2,sprtrn.T.2,chusdval.T.2,vol.T.2,vwretd.T.1,vwretx.T.1,ewretd.T.1,ewretx.T.1,totval.T.1,usdval.T.1,spindx.T.1,sprtrn.T.1,chusdval.T.1,vol.T.1,vwretd.T.0,vwretx.T.0,ewretd.T.0,ewretx.T.0,totval.T.0,usdval.T.0,spindx.T.0,sprtrn.T.0,chusdval.T.0,vol.T.0,Movement.T.0
20170223,0.000395,0.000281,-0.001733,-0.001782,21120887700,21114668900,2363.81,0.000419,0.99889881,0.003536503,-0.001601,-0.00165,-0.004064,-0.004131,21045644600,21090060200,2358.84,-0.001642,0.996548992,0.004643915,0.000741,0.000585,-0.000977,-0.001009,21073308300,21060987400,2360.16,0.00056,0.998621493,0.004508428,-0.002921,-0.003023,-0.002944,-0.003032,21014926400,21078417200,2352.95,-0.003055,1.000827587,0.004538087,0
20170224,0.001748,0.001517,0.002723,0.002557,21153048400,21120887700,2367.34,0.001493,1.000294525,0.003525917,0.000741,0.000585,-0.000977,-0.001009,21073308300,21060987400,2360.16,0.00056,0.998621493,0.004508428,-0.002921,-0.003023,-0.002944,-0.003032,21014926400,21078417200,2352.95,-0.003055,1.000827587,0.004538087,0.002122,0.001836,0.005367,0.00525,21053514900,21014926400,2357.49,0.001929,0.996987876,0.004552731,1
20170227,0.00103,0.000886,0.001941,0.001777,21155808300,21124479100,2369.75,0.001018,1.00017004,0.003465241,-0.002921,-0.003023,-0.002944,-0.003032,21014926400,21078417200,2352.95,-0.003055,1.000827587,0.004538087,0.002122,0.001836,0.005367,0.00525,21053514900,21014926400,2357.49,0.001929,0.996987876,0.004552731,-0.000729,-0.000732,-0.001106,-0.001113,21038112100,21053514900,2355.54,-0.000827,1.001836242,0.004544802,0
20170228,-0.002684,-0.002715,-0.005014,-0.005074,21074513100,21181192700,2363.64,-0.002578,1.002684734,0.003540393,0.002122,0.001836,0.005367,0.00525,21053514900,21014926400,2357.49,0.001929,0.996987876,0.004552731,-0.000729,-0.000732,-0.001106,-0.001113,21038112100,21053514900,2355.54,-0.000827,1.001836242,0.004544802,0.000785,0.00072,0.002445,0.002404,21053251900,21038112100,2357.16,0.000688,0.999268398,0.00454226,1
20170301,0.013612,0.013418,0.012355,0.012148,21361341700,21078314900,2395.96,0.013674,0.995142965,0.004108962,-0.000729,-0.000732,-0.001106,-0.001113,21038112100,21053514900,2355.54,-0.000827,1.001836242,0.004544802,0.000785,0.00072,0.002445,0.002404,21053251900,21038112100,2357.16,0.000688,0.999268398,0.00454226,-0.001251,-0.001392,-0.000023,-0.000153,21023942900,21053251900,2353.78,-0.001434,1.000719637,0.004526099,0
20170302,-0.00567,-0.005755,-0.006481,-0.006584,21242768900,21365645200,2381.92,-0.00586,1.013631559,0.004342988,0.000785,0.00072,0.002445,0.002404,21053251900,21038112100,2357.16,0.000688,0.999268398,0.00454226,-0.001251,-0.001392,-0.000023,-0.000153,21023942900,21053251900,2353.78,-0.001434,1.000719637,0.004526099,-0.003692,-0.003706,-0.006096,-0.006112,20946191100,21023942900,2344.93,-0.00376,0.998607864,0.003744409,0
20170303,0.000452,0.000424,-0.000483,-0.00053,21251705800,21242768900,2383.12,0.000504,0.994248884,0.004236935,-0.001251,-0.001392,-0.000023,-0.000153,21023942900,21053251900,2353.78,-0.001434,1.000719637,0.004526099,-0.003692,-0.003706,-0.006096,-0.006112,20946191100,21023942900,2344.93,-0.00376,0.998607864,0.003744409,-0.006767,-0.006771,-0.006908,-0.006918,20804686000,20946191100,2328.95,-0.006815,0.99630175,0.003793436,0
20170306,-0.003245,-0.003265,-0.004568,-0.004619,21182322700,21251705800,2375.31,-0.003277,1.000420703,0.004320915,-0.003692,-0.003706,-0.006096,-0.006112,20946191100,21023942900,2344.93,-0.00376,0.998607864,0.003744409,-0.006767,-0.006771,-0.006908,-0.006918,20804686000,20946191100,2328.95,-0.006815,0.99630175,0.003793436,0.008592,0.008587,0.008598,0.008586,20983414700,20804686000,2349.01,0.008613,0.993244352,0.004156806,1
20170307,-0.002858,-0.002922,-0.004815,-0.004851,21118531800,21182322700,2368.39,-0.002913,0.996735175,0.004328561,-0.006767,-0.006771,-0.006908,-0.006918,20804686000,20946191100,2328.95,-0.006815,0.99630175,0.003793436,0.008592,0.008587,0.008598,0.008586,20983414700,20804686000,2349.01,0.008613,0.993244352,0.004156806,-0.002756,-0.002784,-0.003049,-0.003075,20924858800,20983414700,2342.19,-0.002903,1.008590791,0.004148657,0
20170308,-0.001883,-0.002221,-0.002579,-0.002908,21071606900,21118531800,2362.98,-0.002284,0.996988484,0.004272299,0.008592,0.008587,0.008598,0.008586,20983414700,20804686000,2349.01,0.008613,0.993244352,0.004156806,-0.002756,-0.002784,-0.003049,-0.003075,20924858800,20983414700,2342.19,-0.002903,1.008590791,0.004148657,-0.001583,-0.001716,0.000234,0.000175,20888991000,20924858800,2338.17,-0.001716,0.99720942,0.004129961,0
20170309,0.000825,0.000814,-0.000796,-0.000817,21088768700,21071606900,2364.87,0.0008,0.997778023,0.004073253,-0.002756,-0.002784,-0.003049,-0.003075,20924858800,20983414700,2342.19,-0.002903,1.008590791,0.004148657,-0.001583,-0.001716,0.000234,0.000175,20888991000,20924858800,2338.17,-0.001716,0.99720942,0.004129961,0.007563,0.007542,0.008431,0.008415,21046156800,20888991000,2355.84,0.007557,0.998285876,0.004361132,1
20170310,0.003283,0.003264,0.003897,0.003825,21162534200,21088768700,2372.6,0.003269,1.000814451,0.004081415,-0.001583,-0.001716,0.000234,0.000175,20888991000,20924858800,2338.17,-0.001716,0.99720942,0.004129961,0.007563,0.007542,0.008431,0.008415,21046156800,20888991000,2355.84,0.007557,0.998285876,0.004361132,-0.003016,-0.003016,-0.00353,-0.00353,20983281800,21046156800,2348.69,-0.003035,1.007523858,0.004390203,0
20170313,0.000669,0.000341,0.001683,0.00123,21160355100,21153192900,2373.47,0.000367,1.003054906,0.004067194,0.007563,0.007542,0.008431,0.008415,21046156800,20888991000,2355.84,0.007557,0.998285876,0.004361132,-0.003016,-0.003016,-0.00353,-0.00353,20983281800,21046156800,2348.69,-0.003035,1.007523858,0.004390203,0.010778,0.010759,0.010217,0.010194,21209100400,20983281800,2374.15,0.01084,0.997012519,0.00479646,1
20170314,-0.003223,-0.003267,-0.004421,-0.004458,21093577500,21160355100,2365.45,-0.003379,1.000338587,0.003934028,-0.003016,-0.003016,-0.00353,-0.00353,20983281800,21046156800,2348.69,-0.003035,1.007523858,0.004390203,0.010778,0.010759,0.010217,0.010194,21209100400,20983281800,2374.15,0.01084,0.997012519,0.00479646,0.005989,0.005989,0.005338,0.005338,21336042800,21209100400,2388.61,0.006091,1.010761834,0.004922405,1
20170315,0.008363,0.00833,0.0113,0.011219,21269292200,21093577500,2385.26,0.008375,0.996844212,0.00412174,0.010778,0.010759,0.010217,0.010194,21209100400,20983281800,2374.15,0.01084,0.997012519,0.00479646,0.005989,0.005989,0.005338,0.005338,21336042800,21209100400,2388.61,0.006091,1.010761834,0.004922405,-0.000463,-0.000476,0.000204,0.000147,21325917100,21336042800,2387.45,-0.000486,1.00598528,0.004877526,0
20170316,-0.001362,-0.001398,-0.002216,-0.002271,21250046800,21279864700,2381.38,-0.001627,1.008831465,0.004156425,0.005989,0.005989,0.005338,0.005338,21336042800,21209100400,2388.61,0.006091,1.010761834,0.004922405,-0.000463,-0.000476,0.000204,0.000147,21325917100,21336042800,2387.45,-0.000486,1.00598528,0.004877526,0.000718,0.000614,-0.000224,-0.000375,21338731500,21325917100,2388.77,0.000553,0.999525418,0.004635139,1
20170317,-0.001342,-0.001347,-0.000167,-0.000173,21221449600,21250046800,2378.25,-0.001314,0.998598774,0.00418457,-0.000463,-0.000476,0.000204,0.000147,21325917100,21336042800,2387.45,-0.000486,1.00598528,0.004877526,0.000718,0.000614,-0.000224,-0.000375,21338731500,21325917100,2388.77,0.000553,0.999525418,0.004635139,-0.001755,-0.001764,-0.004835,-0.004844,21303082900,21338731500,2384.2,-0.001913,1.000600884,0.00463902,0
20170320,-0.002016,-0.002045,-0.002945,-0.003011,21202031200,21246192900,2373.47,-0.00201,0.99981864,0.004077833,0.000718,0.000614,-0.000224,-0.000375,21338731500,21325917100,2388.77,0.000553,0.999525418,0.004635139,-0.001755,-0.001764,-0.004835,-0.004844,21303082900,21338731500,2384.2,-0.001913,1.000600884,0.00463902,0.001752,0.001749,-0.000576,-0.000584,21340351000,21303082900,2388.33,0.001732,0.998329395,0.004641473,1
20170321,-0.012262,-0.012348,-0.013512,-0.013549,20942589300,21202031200,2344.02,-0.012408,0.99792143,0.004736912,-0.001755,-0.001764,-0.004835,-0.004844,21303082900,21338731500,2384.2,-0.001913,1.000600884,0.00463902,0.001752,0.001749,-0.000576,-0.000584,21340351000,21303082900,2388.33,0.001732,0.998329395,0.004641473,0.001156,0.001156,0.00125,0.00125,21364735600,21340351000,2391.17,0.001189,1.001749423,0.00462683,1
20170322,0.001926,0.001893,0.002228,0.002181,20982227900,20942589300,2348.45,0.00189,0.987763347,0.004740297,0.001752,0.001749,-0.000576,-0.000584,21340351000,21303082900,2388.33,0.001732,0.998329395,0.004641473,0.001156,0.001156,0.00125,0.00125,21364735600,21340351000,2391.17,0.001189,1.001749423,0.00462683,-0.001165,-0.001364,-0.003332,-0.003487,21335539400,21364735600,2388.13,-0.001271,1.001142652,0.003976634,0
20170323,-0.001041,-0.001053,0.000296,0.000271,20960159700,20982227900,2345.96,-0.00106,1.001892727,0.004752533,0.001156,0.001156,0.00125,0.00125,21364735600,21340351000,2391.17,0.001189,1.001749423,0.00462683,-0.001165,-0.001364,-0.003332,-0.003487,21335539400,21364735600,2388.13,-0.001271,1.001142652,0.003976634,0.000778,0.000723,0.000553,0.000452,21350988600,21335539400,2389.52,0.000582,0.99863344,0.003969498,1
20170324,-0.000811,-0.000811,-0.000352,-0.000352,20943245000,20960159700,2343.98,-0.000844,0.998948243,0.004664821,-0.001165,-0.001364,-0.003332,-0.003487,21335539400,21364735600,2388.13,-0.001271,1.001142652,0.003976634,0.000778,0.000723,0.000553,0.000452,21350988600,21335539400,2389.52,0.000582,0.99863344,0.003969498,0.004036,0.004022,0.006553,0.006528,21436612100,21350988600,2399.29,0.004089,1.000724106,0.00400703,1
20170327,-0.000943,-0.000943,-0.001043,-0.001043,20923517500,20943245000,2341.59,-0.00102,0.999193007,0.004636899,0.000778,0.000723,0.000553,0.000452,21350988600,21335539400,2389.52,0.000582,0.99863344,0.003969498,0.004036,0.004022,0.006553,0.006528,21436612100,21350988600,2399.29,0.004089,1.000724106,0.00400703,0.00012,-0.000127,-0.001935,-0.002092,21433887200,21436612100,2399.38,0.000038,1.004010283,0.003998102,1
20170328,0.007258,0.007247,0.008387,0.008375,21074987700,20923517500,2358.57,0.007251,0.99905805,0.004723169,0.004036,0.004022,0.006553,0.006528,21436612100,21350988600,2399.29,0.004089,1.000724106,0.00400703,0.00012,-0.000127,-0.001935,-0.002092,21433887200,21436612100,2399.38,0.000038,1.004010283,0.003998102,-0.00084,-0.000881,-0.000457,-0.000516,21414998000,21433887200,2396.92,-0.001025,0.999872886,0.00399818,0
20170329,0.001449,0.001246,0.003169,0.002877,21101306000,21074987700,2361.13,0.001085,1.007239232,0.004677024,0.00012,-0.000127,-0.001935,-0.002092,21433887200,21436612100,2399.38,0.000038,1.004010283,0.003998102,-0.00084,-0.000881,-0.000457,-0.000516,21414998000,21433887200,2396.92,-0.001025,0.999872886,0.00399818,0.001544,0.001131,0.003432,0.00328,21439226700,21414998000,2399.63,0.001131,0.999118723,0.003808603,1
20170330,0.002962,0.002928,0.002394,0.002333,21163094200,21101306000,2368.06,0.002935,1.001248793,0.004621292,-0.00084,-0.000881,-0.000457,-0.000516,21414998000,21433887200,2396.92,-0.001025,0.999872886,0.00399818,0.001544,0.001131,0.003432,0.00328,21439226700,21414998000,2399.63,0.001131,0.999118723,0.003808603,-0.001886,-0.002196,-0.004173,-0.004361,21392136100,21439226700,2394.44,-0.002163,1.001131389,0.003839863,0
20170331,-0.002145,-0.002147,-0.000875,-0.00088,21090060200,21163094200,2362.72,-0.002255,1.002928169,0.004640066,0.001544,0.001131,0.003432,0.00328,21439226700,21414998000,2399.63,0.001131,0.999118723,0.003808603,-0.001886,-0.002196,-0.004173,-0.004361,21392136100,21439226700,2394.44,-0.002163,1.001131389,0.003839863,-0.001505,-0.001524,-0.004596,-0.004657,21359552500,21392136100,2390.9,-0.001478,0.997803531,0.003826849,0
20170403,-0.001601,-0.00165,-0.004064,-0.004131,21045644600,21090060200,2358.84,-0.001642,0.996548992,0.004643915,-0.001886,-0.002196,-0.004173,-0.004361,21392136100,21439226700,2394.44,-0.002163,1.001131389,0.003839863,-0.001505,-0.001524,-0.004596,-0.004657,21359552500,21392136100,2390.9,-0.001478,0.997803531,0.003826849,0.004893,0.004775,0.006111,0.005991,21461600600,21359552500,2402.32,0.004776,0.998476842,0.003878214,1
20170404,0.000741,0.000585,-0.000977,-0.001009,21073308300,21060987400,2360.16,0.00056,0.998621493,0.004508428,-0.001505,-0.001524,-0.004596,-0.004657,21359552500,21392136100,2390.9,-0.001478,0.997803531,0.003826849,0.004893,0.004775,0.006111,0.005991,21461600600,21359552500,2402.32,0.004776,0.998476842,0.003878214,-0.000532,-0.000728,-0.002905,-0.002968,21445978200,21461600600,2400.67,-0.000687,1.004777633,0.003863394,0
20170405,-0.002921,-0.003023,-0.002944,-0.003032,21014926400,21078417200,2352.95,-0.003055,1.000827587,0.004538087,0.004893,0.004775,0.006111,0.005991,21461600600,21359552500,2402.32,0.004776,0.998476842,0.003878214,-0.000532,-0.000728,-0.002905,-0.002968,21445978200,21461600600,2400.67,-0.000687,1.004777633,0.003863394,-0.017765,-0.018071,-0.015878,-0.016129,21058411100,21445978200,2357.03,-0.018178,0.999272077,0.005164557,0
20170406,0.002122,0.001836,0.005367,0.00525,21053514900,21014926400,2357.49,0.001929,0.996987876,0.004552731,-0.000532,-0.000728,-0.002905,-0.002968,21445978200,21461600600,2400.67,-0.000687,1.004777633,0.003863394,-0.017765,-0.018071,-0.015878,-0.016129,21058411100,21445978200,2357.03,-0.018178,0.999272077,0.005164557,0.003894,0.003876,0.002684,0.002624,21140089100,21058411100,2365.72,0.003687,0.981928215,0.00517512,1
20170407,-0.000729,-0.000732,-0.001106,-0.001113,21038112100,21053514900,2355.54,-0.000827,1.001836242,0.004544802,-0.017765,-0.018071,-0.015878,-0.016129,21058411100,21445978200,2357.03,-0.018178,0.999272077,0.005164557,0.003894,0.003876,0.002684,0.002624,21140089100,21058411100,2365.72,0.003687,0.981928215,0.00517512,0.006803,0.006778,0.008082,0.008049,21283406400,21140089100,2381.73,0.006767,1.00387864,0.005304823,1
20170410,0.000785,0.00072,0.002445,0.002404,21053251900,21038112100,2357.16,0.000688,0.999268398,0.00454226,0.003894,0.003876,0.002684,0.002624,21140089100,21058411100,2365.72,0.003687,0.981928215,0.00517512,0.006803,0.006778,0.008082,0.008049,21283406400,21140089100,2381.73,0.006767,1.00387864,0.005304823,0.005194,0.005177,0.005394,0.005369,21393816100,21283406400,2394.02,0.00516,1.006779409,0.005371035,1
20170411,-0.001251,-0.001392,-0.000023,-0.000153,21023942900,21053251900,2353.78,-0.001434,1.000719637,0.004526099,0.006803,0.006778,0.008082,0.008049,21283406400,21140089100,2381.73,0.006767,1.00387864,0.005304823,0.005194,0.005177,0.005394,0.005369,21393816100,21283406400,2394.02,0.00516,1.006779409,0.005371035,0.001866,0.001842,-0.000059,-0.00013,21433212900,21393816100,2398.42,0.001838,1.005187595,0.005376123,1
20170412,-0.003692,-0.003706,-0.006096,-0.006112,20946191100,21023942900,2344.93,-0.00376,0.998607864,0.003744409,0.005194,0.005177,0.005394,0.005369,21393816100,21283406400,2394.02,0.00516,1.006779409,0.005371035,0.001866,0.001842,-0.000059,-0.00013,21433212900,21393816100,2398.42,0.001838,1.005187595,0.005376123,0.002619,0.002578,0.001905,0.001808,21488451000,21433212900,2404.39,0.002489,1.001841504,0.005372838,1
20170413,-0.006767,-0.006771,-0.006908,-0.006918,20804686000,20946191100,2328.95,-0.006815,0.99630175,0.003793436,0.001866,0.001842,-0.000059,-0.00013,21433212900,21393816100,2398.42,0.001838,1.005187595,0.005376123,0.002619,0.002578,0.001905,0.001808,21488451000,21433212900,2404.39,0.002489,1.001841504,0.005372838,0.004637,0.004504,0.003724,0.003676,21585231500,21488451000,2415.07,0.004442,1.00257722,0.005345443,1
20170417,0.008592,0.008587,0.008598,0.008586,20983414700,20804686000,2349.01,0.008613,0.993244352,0.004156806,0.002619,0.002578,0.001905,0.001808,21488451000,21433212900,2404.39,0.002489,1.001841504,0.005372838,0.004637,0.004504,0.003724,0.003676,21585231500,21488451000,2415.07,0.004442,1.00257722,0.005345443,0.000442,0.000315,0.000073,-0.000067,21592190400,21585231500,2415.82,0.000311,1.004503838,0.005140751,1
20170418,-0.002756,-0.002784,-0.003049,-0.003075,20924858800,20983414700,2342.19,-0.002903,1.008590791,0.004148657,0.004637,0.004504,0.003724,0.003676,21585231500,21488451000,2415.07,0.004442,1.00257722,0.005345443,0.000442,0.000315,0.000073,-0.000067,21592190400,21585231500,2415.82,0.000311,1.004503838,0.005140751,-0.001077,-0.001233,-0.002076,-0.002222,21565565900,21592190400,2412.91,-0.001205,1.000322392,0.004964304,0
20170419,-0.001583,-0.001716,0.000234,0.000175,20888991000,20924858800,2338.17,-0.001716,0.99720942,0.004129961,0.000442,0.000315,0.000073,-0.000067,21592190400,21585231500,2415.82,0.000311,1.004503838,0.005140751,-0.001077,-0.001233,-0.002076,-0.002222,21565565900,21592190400,2412.91,-0.001205,1.000322392,0.004964304,-0.000246,-0.000398,0.000635,0.000454,21539200800,21565565900,2411.8,-0.00046,0.998766938,0.004919484,0
20170420,0.007563,0.007542,0.008431,0.008415,21046156800,20888991000,2355.84,0.007557,0.998285876,0.004361132,-0.001077,-0.001233,-0.002076,-0.002222,21565565900,21592190400,2412.91,-0.001205,1.000322392,0.004964304,-0.000246,-0.000398,0.000635,0.000454,21539200800,21565565900,2411.8,-0.00046,0.998766938,0.004919484,0.00779,0.007666,0.011059,0.010908,21702479500,21539200800,2430.06,0.007571,0.998777445,0.00503429,1
20170421,-0.003016,-0.003016,-0.00353,-0.00353,20983281800,21046156800,2348.69,-0.003035,1.007523858,0.004390203,-0.000246,-0.000398,0.000635,0.000454,21539200800,21565565900,2411.8,-0.00046,0.998766938,0.004919484,0.00779,0.007666,0.011059,0.010908,21702479500,21539200800,2430.06,0.007571,0.998777445,0.00503429,0.003729,0.003714,0.001007,0.000979,21798215600,21717788900,2439.07,0.003708,1.008291306,0.004916959,1
20170424,0.010778,0.010759,0.010217,0.010194,21209100400,20983281800,2374.15,0.01084,0.997012519,0.00479646,0.00779,0.007666,0.011059,0.010908,21702479500,21539200800,2430.06,0.007571,0.998777445,0.00503429,0.003729,0.003714,0.001007,0.000979,21798215600,21717788900,2439.07,0.003708,1.008291306,0.004916959,-0.001125,-0.001162,-0.002579,-0.002659,21772891600,21798215600,2436.1,-0.001218,1.003703264,0.004874385,0
20170425,0.005989,0.005989,0.005338,0.005338,21336042800,21209100400,2388.61,0.006091,1.010761834,0.004922405,0.003729,0.003714,0.001007,0.000979,21798215600,21717788900,2439.07,0.003708,1.008291306,0.004916959,-0.001125,-0.001162,-0.002579,-0.002659,21772891600,21798215600,2436.1,-0.001218,1.003703264,0.004874385,-0.002917,-0.00292,-0.003632,-0.003643,21709400000,21772891600,2429.33,-0.002779,0.998838254,0.004573446,0
20170426,-0.000463,-0.000476,0.000204,0.000147,21325917100,21336042800,2387.45,-0.000486,1.00598528,0.004877526,-0.001125,-0.001162,-0.002579,-0.002659,21772891600,21798215600,2436.1,-0.001218,1.003703264,0.004874385,-0.002917,-0.00292,-0.003632,-0.003643,21709400000,21772891600,2429.33,-0.002779,0.998838254,0.004573446,0.001804,0.001599,0.000609,0.000329,21744103700,21709400000,2433.14,0.001568,0.997083915,0.004465482,1
20170427,0.000718,0.000614,-0.000224,-0.000375,21338731500,21325917100,2388.77,0.000553,0.999525418,0.004635139,-0.002917,-0.00292,-0.003632,-0.003643,21709400000,21772891600,2429.33,-0.002779,0.998838254,0.004573446,0.001804,0.001599,0.000609,0.000329,21744103700,21709400000,2433.14,0.001568,0.997083915,0.004465482,0.000242,0.000203,0.000991,0.000952,21748513400,21744103700,2433.79,0.000267,1.001598556,0.004461132,1
20170428,-0.001755,-0.001764,-0.004835,-0.004844,21303082900,21338731500,2384.2,-0.001913,1.000600884,0.00463902,0.001804,0.001599,0.000609,0.000329,21744103700,21709400000,2433.14,0.001568,0.997083915,0.004465482,0.000242,0.000203,0.000991,0.000952,21748513400,21744103700,2433.79,0.000267,1.001598556,0.004461132,-0.001078,-0.00108,0.004631,0.004626,21725134500,21748513400,2431.77,-0.00083,1.0002028,0.004469315,0
20170501,0.001752,0.001749,-0.000576,-0.000584,21340351000,21303082900,2388.33,0.001732,0.998329395,0.004641473,0.000242,0.000203,0.000991,0.000952,21748513400,21744103700,2433.79,0.000267,1.001598556,0.004461132,-0.001078,-0.00108,0.004631,0.004626,21725134500,21748513400,2431.77,-0.00083,1.0002028,0.004469315,-0.000905,-0.000978,0.001782,0.001672,21704000200,21725134500,2429.39,-0.000979,0.998925035,0.004454401,0
