date,SPR.T-5,PRC.T-5,VOL.T-5,SHROUT.T-5,RETX.T-5,SPR.T-4,PRC.T-4,VOL.T-4,SHROUT.T-4,RETX.T-4,SPR.T-3,PRC.T-3,VOL.T-3,SHROUT.T-3,RETX.T-3,SPR.T-2,PRC.T-2,VOL.T-2,SHROUT.T-2,RETX.T-2,SPR.T-1,PRC.T-1,VOL.T-1,SHROUT.T-1,RETX.T-1,sprtrn,MOVEMENT.T-0
2.May.18,0.61,45.51,10715198,4082313,-0.009576,0.9,45.06,15370217,4082313,-0.009888,1.12,45.71,10571831,4082313,0.014425,0.459,46.07,9006006,4082313,0.007876,0.44,45.94,9830551,4082313,-0.002822,-0.007206,1
3.May.18,0.9,45.06,15370217,4082313,-0.009888,1.12,45.71,10571831,4082313,0.014425,0.459,46.07,9006006,4082313,0.007876,0.44,45.94,9830551,4082313,-0.002822,0.7,46.58,11822388,4082313,0.013931,-0.002254,1
4.May.18,1.12,45.71,10571831,4082313,0.014425,0.459,46.07,9006006,4082313,0.007876,0.44,45.94,9830551,4082313,-0.002822,0.7,46.58,11822388,4082313,0.013931,0.49,46.93,10974199,4082313,0.007514,0.012811,0
7.May.18,0.459,46.07,9006006,4082313,0.007876,0.44,45.94,9830551,4082313,-0.002822,0.7,46.58,11822388,4082313,0.013931,0.49,46.93,10974199,4082313,0.007514,0.51,46.82,9498144,4082313,-0.002344,0.003458,1
8.May.18,0.44,45.94,9830551,4082313,-0.002822,0.7,46.58,11822388,4082313,0.013931,0.49,46.93,10974199,4082313,0.007514,0.51,46.82,9498144,4082313,-0.002344,0.57,46.82,9689474,4082313,0,-0.000266,0
9.May.18,0.7,46.58,11822388,4082313,0.013931,0.49,46.93,10974199,4082313,0.007514,0.51,46.82,9498144,4082313,-0.002344,0.57,46.82,9689474,4082313,0,0.57,46.81,11304873,4082313,-0.000214,0.009682,0
10.May.18,0.49,46.93,10974199,4082313,0.007514,0.51,46.82,9498144,4082313,-0.002344,0.57,46.82,9689474,4082313,0,0.57,46.81,11304873,4082313,-0.000214,0.48,46.73,9874195,4082313,-0.001709,0.009371,0
11.May.18,0.51,46.82,9498144,4082313,-0.002344,0.57,46.82,9689474,4082313,0,0.57,46.81,11304873,4082313,-0.000214,0.48,46.73,9874195,4082313,-0.001709,0.635,46.54,10162341,4082313,-0.004066,0.001708,0
14.May.18,0.57,46.82,9689474,4082313,0,0.57,46.81,11304873,4082313,-0.000214,0.48,46.73,9874195,4082313,-0.001709,0.635,46.54,10162341,4082313,-0.004066,0.55,46.32,13517330,4082313,-0.004727,0.000884,1
15.May.18,0.57,46.81,11304873,4082313,-0.000214,0.48,46.73,9874195,4082313,-0.001709,0.635,46.54,10162341,4082313,-0.004066,0.55,46.32,13517330,4082313,-0.004727,0.795,47.21,13416333,4082313,0.019214,-0.006842,0
16.May.18,0.48,46.73,9874195,4082313,-0.001709,0.635,46.54,10162341,4082313,-0.004066,0.55,46.32,13517330,4082313,-0.004727,0.795,47.21,13416333,4082313,0.019214,1.23,46.37,18505113,4082313,-0.017793,0.004061,1
17.May.18,0.635,46.54,10162341,4082313,-0.004066,0.55,46.32,13517330,4082313,-0.004727,0.795,47.21,13416333,4082313,0.019214,1.23,46.37,18505113,4082313,-0.017793,0.95,46.9,9204379,4082313,0.01143,-0.000856,0
18.May.18,0.55,46.32,13517330,4082313,-0.004727,0.795,47.21,13416333,4082313,0.019214,1.23,46.37,18505113,4082313,-0.017793,0.95,46.9,9204379,4082313,0.01143,0.8,46.46,12497658,4082313,-0.009382,-0.002632,1
21.May.18,0.795,47.21,13416333,4082313,0.019214,1.23,46.37,18505113,4082313,-0.017793,0.95,46.9,9204379,4082313,0.01143,0.8,46.46,12497658,4082313,-0.009382,0.685,47,11354337,4082313,0.011623,0.007387,0
22.May.18,1.23,46.37,18505113,4082313,-0.017793,0.95,46.9,9204379,4082313,0.01143,0.8,46.46,12497658,4082313,-0.009382,0.685,47,11354337,4082313,0.011623,0.765,46.26,12427752,4082313,-0.015745,-0.003136,1
23.May.18,0.95,46.9,9204379,4082313,0.01143,0.8,46.46,12497658,4082313,-0.009382,0.685,47,11354337,4082313,0.011623,0.765,46.26,12427752,4082313,-0.015745,0.8,47.05,11906539,4082313,0.017077,0.003248,0
24.May.18,0.8,46.46,12497658,4082313,-0.009382,0.685,47,11354337,4082313,0.011623,0.765,46.26,12427752,4082313,-0.015745,0.8,47.05,11906539,4082313,0.017077,0.46,46.72,13062416,4082313,-0.007014,-0.002023,1
25.May.18,0.685,47,11354337,4082313,0.011623,0.765,46.26,12427752,4082313,-0.015745,0.8,47.05,11906539,4082313,0.017077,0.46,46.72,13062416,4082313,-0.007014,0.46,47.35,10863237,4082313,0.013485,-0.002357,0
29.May.18,0.765,46.26,12427752,4082313,-0.015745,0.8,47.05,11906539,4082313,0.017077,0.46,46.72,13062416,4082313,-0.007014,0.46,47.35,10863237,4082313,0.013485,0.34,47.32,12178443,4082313,-0.000634,-0.011564,0
30.May.18,0.8,47.05,11906539,4082313,0.017077,0.46,46.72,13062416,4082313,-0.007014,0.46,47.35,10863237,4082313,0.013485,0.34,47.32,12178443,4082313,-0.000634,0.615,47.13,13430887,4082313,-0.004015,0.012696,1
31.May.18,0.46,46.72,13062416,4082313,-0.007014,0.46,47.35,10863237,4082313,0.013485,0.34,47.32,12178443,4082313,-0.000634,0.615,47.13,13430887,4082313,-0.004015,0.705,47.75,13299094,4082313,0.013155,-0.00688,0
1.Jun.18,0.46,47.35,10863237,4082313,0.013485,0.34,47.32,12178443,4082313,-0.000634,0.615,47.13,13430887,4082313,-0.004015,0.705,47.75,13299094,4082313,0.013155,0.61,47.68,13714092,4082313,-0.001466,0.010849,1
4.Jun.18,0.34,47.32,12178443,4082313,-0.000634,0.615,47.13,13430887,4082313,-0.004015,0.705,47.75,13299094,4082313,0.013155,0.61,47.68,13714092,4082313,-0.001466,0.97,48.18,14515405,4082313,0.010487,0.00448,1
5.Jun.18,0.615,47.13,13430887,4082313,-0.004015,0.705,47.75,13299094,4082313,0.013155,0.61,47.68,13714092,4082313,-0.001466,0.97,48.18,14515405,4082313,0.010487,0.42,48.19,12521110,4082313,0.000208,0.000703,1
6.Jun.18,0.705,47.75,13299094,4082313,0.013155,0.61,47.68,13714092,4082313,-0.001466,0.97,48.18,14515405,4082313,0.010487,0.42,48.19,12521110,4082313,0.000208,0.435,48.45,14713577,4082313,0.005395,0.008567,0
7.Jun.18,0.61,47.68,13714092,4082313,-0.001466,0.97,48.18,14515405,4082313,0.010487,0.42,48.19,12521110,4082313,0.000208,0.435,48.45,14713577,4082313,0.005395,0.58,48.27,18053335,4082313,-0.003715,-0.000714,0
8.Jun.18,0.97,48.18,14515405,4082313,0.010487,0.42,48.19,12521110,4082313,0.000208,0.435,48.45,14713577,4082313,0.005395,0.58,48.27,18053335,4082313,-0.003715,1.36,45.9,37001333,4082313,-0.049099,0.003126,1
11.Jun.18,0.42,48.19,12521110,4082313,0.000208,0.435,48.45,14713577,4082313,0.005395,0.58,48.27,18053335,4082313,-0.003715,1.36,45.9,37001333,4082313,-0.049099,1.3,46.28,28120363,4082313,0.008279,0.001069,1
12.Jun.18,0.435,48.45,14713577,4082313,0.005395,0.58,48.27,18053335,4082313,-0.003715,1.36,45.9,37001333,4082313,-0.049099,1.3,46.28,28120363,4082313,0.008279,1.14,46.52,21474089,4082313,0.005186,0.001743,0
13.Jun.18,0.58,48.27,18053335,4082313,-0.003715,1.36,45.9,37001333,4082313,-0.049099,1.3,46.28,28120363,4082313,0.008279,1.14,46.52,21474089,4082313,0.005186,0.64,46.27,22764939,4082313,-0.005374,-0.004026,0
14.Jun.18,1.36,45.9,37001333,4082313,-0.049099,1.3,46.28,28120363,4082313,0.008279,1.14,46.52,21474089,4082313,0.005186,0.64,46.27,22764939,4082313,-0.005374,2.22,42.82,59129004,4082313,-0.074562,0.002472,1
15.Jun.18,1.3,46.28,28120363,4082313,0.008279,1.14,46.52,21474089,4082313,0.005186,0.64,46.27,22764939,4082313,-0.005374,2.22,42.82,59129004,4082313,-0.074562,0.86,43.1,32635062,4082313,0.006539,-0.001017,1
18.Jun.18,1.14,46.52,21474089,4082313,0.005186,0.64,46.27,22764939,4082313,-0.005374,2.22,42.82,59129004,4082313,-0.074562,0.86,43.1,32635062,4082313,0.006539,1.14,44.1,30594322,4082313,0.023202,-0.002126,1
19.Jun.18,0.64,46.27,22764939,4082313,-0.005374,2.22,42.82,59129004,4082313,-0.074562,0.86,43.1,32635062,4082313,0.006539,1.14,44.1,30594322,4082313,0.023202,0.9745,44.28,24640543,4082313,0.004082,-0.004023,1
20.Jun.18,2.22,42.82,59129004,4082313,-0.074562,0.86,43.1,32635062,4082313,0.006539,1.14,44.1,30594322,4082313,0.023202,0.9745,44.28,24640543,4082313,0.004082,0.48,44.41,20717461,4082313,0.002936,0.001712,0
21.Jun.18,0.86,43.1,32635062,4082313,0.006539,1.14,44.1,30594322,4082313,0.023202,0.9745,44.28,24640543,4082313,0.004082,0.48,44.41,20717461,4082313,0.002936,1.3,43.45,26360075,4082313,-0.021617,-0.006345,1
22.Jun.18,1.14,44.1,30594322,4082313,0.023202,0.9745,44.28,24640543,4082313,0.004082,0.48,44.41,20717461,4082313,0.002936,1.3,43.45,26360075,4082313,-0.021617,0.66,43.84,20918407,4082313,0.008976,0.001862,1
25.Jun.18,0.9745,44.28,24640543,4082313,0.004082,0.48,44.41,20717461,4082313,0.002936,1.3,43.45,26360075,4082313,-0.021617,0.66,43.84,20918407,4082313,0.008976,0.78,44.06,22144908,3981155,0.005018,-0.013725,1
26.Jun.18,0.48,44.41,20717461,4082313,0.002936,1.3,43.45,26360075,4082313,-0.021617,0.66,43.84,20918407,4082313,0.008976,0.78,44.06,22144908,3981155,0.005018,1.2,44.95,20655510,3981155,0.0202,0.002205,0
27.Jun.18,1.3,43.45,26360075,4082313,-0.021617,0.66,43.84,20918407,4082313,0.008976,0.78,44.06,22144908,3981155,0.005018,1.2,44.95,20655510,3981155,0.0202,0.466,44.72,16783349,3981155,-0.005117,-0.008604,1
28.Jun.18,0.66,43.84,20918407,4082313,0.008976,0.78,44.06,22144908,3981155,0.005018,1.2,44.95,20655510,3981155,0.0202,0.466,44.72,16783349,3981155,-0.005117,0.48,45.41,21916222,3981155,0.015429,0.006179,1
29.Jun.18,0.78,44.06,22144908,3981155,0.005018,1.2,44.95,20655510,3981155,0.0202,0.466,44.72,16783349,3981155,-0.005117,0.48,45.41,21916222,3981155,0.015429,0.92,46,20764300,3981155,0.012993,0.000758,1
2.Jul.18,1.2,44.95,20655510,3981155,0.0202,0.466,44.72,16783349,3981155,-0.005117,0.48,45.41,21916222,3981155,0.015429,0.92,46,20764300,3981155,0.012993,0.73,46.73,25125725,3981155,0.01587,0.003068,1
3.Jul.18,0.466,44.72,16783349,3981155,-0.005117,0.48,45.41,21916222,3981155,0.015429,0.92,46,20764300,3981155,0.012993,0.73,46.73,25125725,3981155,0.01587,0.68,46.99,27421994,3981155,0.005564,-0.004947,1
5.Jul.18,0.48,45.41,21916222,3981155,0.015429,0.92,46,20764300,3981155,0.012993,0.73,46.73,25125725,3981155,0.01587,0.68,46.99,27421994,3981155,0.005564,1.05,47.64,22802561,3981155,0.013833,0.008621,1
6.Jul.18,0.92,46,20764300,3981155,0.012993,0.73,46.73,25125725,3981155,0.01587,0.68,46.99,27421994,3981155,0.005564,1.05,47.64,22802561,3981155,0.013833,0.45,48.15,24857935,3981155,0.010705,0.008481,1
9.Jul.18,0.73,46.73,25125725,3981155,0.01587,0.68,46.99,27421994,3981155,0.005564,1.05,47.64,22802561,3981155,0.013833,0.45,48.15,24857935,3981155,0.010705,0.98,48.63,25772269,3981155,0.009969,0.008823,0
10.Jul.18,0.68,46.99,27421994,3981155,0.005564,1.05,47.64,22802561,3981155,0.013833,0.45,48.15,24857935,3981155,0.010705,0.98,48.63,25772269,3981155,0.009969,0.67,48.46,22949744,3981155,-0.003496,0.003473,1
11.Jul.18,1.05,47.64,22802561,3981155,0.013833,0.45,48.15,24857935,3981155,0.010705,0.98,48.63,25772269,3981155,0.009969,0.67,48.46,22949744,3981155,-0.003496,0.84,48.9,18823113,3981155,0.00908,-0.007094,0
12.Jul.18,0.45,48.15,24857935,3981155,0.010705,0.98,48.63,25772269,3981155,0.009969,0.67,48.46,22949744,3981155,-0.003496,0.84,48.9,18823113,3981155,0.00908,0.6,48.64,19234709,3981155,-0.005317,0.008749,0
13.Jul.18,0.98,48.63,25772269,3981155,0.009969,0.67,48.46,22949744,3981155,-0.003496,0.84,48.9,18823113,3981155,0.00908,0.6,48.64,19234709,3981155,-0.005317,0.51,48.44,16656534,3981155,-0.004112,0.001079,1
16.Jul.18,0.67,48.46,22949744,3981155,-0.003496,0.84,48.9,18823113,3981155,0.00908,0.6,48.64,19234709,3981155,-0.005317,0.51,48.44,16656534,3981155,-0.004112,0.345,48.52,17236248,3981155,0.001652,-0.001028,1
17.Jul.18,0.84,48.9,18823113,3981155,0.00908,0.6,48.64,19234709,3981155,-0.005317,0.51,48.44,16656534,3981155,-0.004112,0.345,48.52,17236248,3981155,0.001652,0.625,48.67,17990236,3981155,0.003091,0.003974,1
18.Jul.18,0.6,48.64,19234709,3981155,-0.005317,0.51,48.44,16656534,3981155,-0.004112,0.345,48.52,17236248,3981155,0.001652,0.625,48.67,17990236,3981155,0.003091,0.545,48.67,19885451,3981155,0,0.00216,1
19.Jul.18,0.51,48.44,16656534,3981155,-0.004112,0.345,48.52,17236248,3981155,0.001652,0.625,48.67,17990236,3981155,0.003091,0.545,48.67,19885451,3981155,0,0.465,48.95,16335397,3981155,0.005753,-0.003953,0
20.Jul.18,0.345,48.52,17236248,3981155,0.001652,0.625,48.67,17990236,3981155,0.003091,0.545,48.67,19885451,3981155,0,0.465,48.95,16335397,3981155,0.005753,0.41,48.87,15229974,3981155,-0.001634,-0.000948,0
23.Jul.18,0.625,48.67,17990236,3981155,0.003091,0.545,48.67,19885451,3981155,0,0.465,48.95,16335397,3981155,0.005753,0.41,48.87,15229974,3981155,-0.001634,0.74,48.63,14856123,3981155,-0.004911,0.001838,0
24.Jul.18,0.545,48.67,19885451,3981155,0,0.465,48.95,16335397,3981155,0.005753,0.41,48.87,15229974,3981155,-0.001634,0.74,48.63,14856123,3981155,-0.004911,1.12,47.73,20167307,3981155,-0.018507,0.004781,0
25.Jul.18,0.465,48.95,16335397,3981155,0.005753,0.41,48.87,15229974,3981155,-0.001634,0.74,48.63,14856123,3981155,-0.004911,1.12,47.73,20167307,3981155,-0.018507,0.69,47.68,18808220,3981155,-0.001048,0.009102,0
26.Jul.18,0.41,48.87,15229974,3981155,-0.001634,0.74,48.63,14856123,3981155,-0.004911,1.12,47.73,20167307,3981155,-0.018507,0.69,47.68,18808220,3981155,-0.001048,1.07,47.35,22933594,3981155,-0.006921,-0.003032,1
27.Jul.18,0.74,48.63,14856123,3981155,-0.004911,1.12,47.73,20167307,3981155,-0.018507,0.69,47.68,18808220,3981155,-0.001048,1.07,47.35,22933594,3981155,-0.006921,1.44,47.9,14227415,3981155,0.011616,-0.006562,1
30.Jul.18,1.12,47.73,20167307,3981155,-0.018507,0.69,47.68,18808220,3981155,-0.001048,1.07,47.35,22933594,3981155,-0.006921,1.44,47.9,14227415,3981155,0.011616,0.58,48.47,14295805,3981155,0.0119,-0.005754,1
31.Jul.18,0.69,47.68,18808220,3981155,-0.001048,1.07,47.35,22933594,3981155,-0.006921,1.44,47.9,14227415,3981155,0.011616,0.58,48.47,14295805,3981155,0.0119,0.54,48.67,13529328,3981155,0.004126,0.004885,0
1.Aug.18,1.07,47.35,22933594,3981155,-0.006921,1.44,47.9,14227415,3981155,0.011616,0.58,48.47,14295805,3981155,0.0119,0.54,48.67,13529328,3981155,0.004126,0.485,48.48,11608045,3981155,-0.003904,-0.00104,0
2.Aug.18,1.44,47.9,14227415,3981155,0.011616,0.58,48.47,14295805,3981155,0.0119,0.54,48.67,13529328,3981155,0.004126,0.485,48.48,11608045,3981155,-0.003904,0.36,48.39,10849532,3981155,-0.001856,0.004926,1
3.Aug.18,0.58,48.47,14295805,3981155,0.0119,0.54,48.67,13529328,3981155,0.004126,0.485,48.48,11608045,3981155,-0.003904,0.36,48.39,10849532,3981155,-0.001856,0.44,48.54,14708037,3981155,0.0031,0.004644,0
6.Aug.18,0.54,48.67,13529328,3981155,0.004126,0.485,48.48,11608045,3981155,-0.003904,0.36,48.39,10849532,3981155,-0.001856,0.44,48.54,14708037,3981155,0.0031,0.489,48.32,10502185,3981155,-0.004532,0.003538,0
7.Aug.18,0.485,48.48,11608045,3981155,-0.003904,0.36,48.39,10849532,3981155,-0.001856,0.44,48.54,14708037,3981155,0.0031,0.489,48.32,10502185,3981155,-0.004532,0.62,48.01,12152082,3981155,-0.006416,0.002824,1
8.Aug.18,0.36,48.39,10849532,3981155,-0.001856,0.44,48.54,14708037,3981155,0.0031,0.489,48.32,10502185,3981155,-0.004532,0.62,48.01,12152082,3981155,-0.006416,0.41,48.23,11513673,3981155,0.004582,-0.000262,0
9.Aug.18,0.44,48.54,14708037,3981155,0.0031,0.489,48.32,10502185,3981155,-0.004532,0.62,48.01,12152082,3981155,-0.006416,0.41,48.23,11513673,3981155,0.004582,0.735,47.84,14091015,3981155,-0.008086,-0.001442,1
10.Aug.18,0.489,48.32,10502185,3981155,-0.004532,0.62,48.01,12152082,3981155,-0.006416,0.41,48.23,11513673,3981155,0.004582,0.735,47.84,14091015,3981155,-0.008086,0.41,48.1,11874326,3981155,0.005435,-0.007114,1
13.Aug.18,0.62,48.01,12152082,3981155,-0.006416,0.41,48.23,11513673,3981155,0.004582,0.735,47.84,14091015,3981155,-0.008086,0.41,48.1,11874326,3981155,0.005435,0.51,48.36,11411979,3981155,0.005405,-0.004006,1
14.Aug.18,0.41,48.23,11513673,3981155,0.004582,0.735,47.84,14091015,3981155,-0.008086,0.41,48.1,11874326,3981155,0.005435,0.51,48.36,11411979,3981155,0.005405,0.34,48.42,11936737,3981155,0.001241,0.006389,0
15.Aug.18,0.735,47.84,14091015,3981155,-0.008086,0.41,48.1,11874326,3981155,0.005435,0.51,48.36,11411979,3981155,0.005405,0.34,48.42,11936737,3981155,0.001241,0.27,48.41,10187882,3981155,-0.000206,-0.007602,1
16.Aug.18,0.41,48.1,11874326,3981155,0.005435,0.51,48.36,11411979,3981155,0.005405,0.34,48.42,11936737,3981155,0.001241,0.27,48.41,10187882,3981155,-0.000206,0.67,48.8,11639421,3981155,0.008056,0.007919,1
17.Aug.18,0.51,48.36,11411979,3981155,0.005405,0.34,48.42,11936737,3981155,0.001241,0.27,48.41,10187882,3981155,-0.000206,0.67,48.8,11639421,3981155,0.008056,0.655,48.96,11026688,3981155,0.003279,0.003323,1
20.Aug.18,0.34,48.42,11936737,3981155,0.001241,0.27,48.41,10187882,3981155,-0.000206,0.67,48.8,11639421,3981155,0.008056,0.655,48.96,11026688,3981155,0.003279,0.42,49.26,14011940,3981155,0.006127,0.002428,1
21.Aug.18,0.27,48.41,10187882,3981155,-0.000206,0.67,48.8,11639421,3981155,0.008056,0.655,48.96,11026688,3981155,0.003279,0.42,49.26,14011940,3981155,0.006127,0.415,49.33,12253333,3981155,0.001421,0.002069,0
22.Aug.18,0.67,48.8,11639421,3981155,0.008056,0.655,48.96,11026688,3981155,0.003279,0.42,49.26,14011940,3981155,0.006127,0.415,49.33,12253333,3981155,0.001421,0.835,48.64,15475698,3981155,-0.013987,-0.000398,1
23.Aug.18,0.655,48.96,11026688,3981155,0.003279,0.42,49.26,14011940,3981155,0.006127,0.415,49.33,12253333,3981155,0.001421,0.835,48.64,15475698,3981155,-0.013987,0.46,48.89,17307730,3981155,0.00514,-0.001691,0
24.Aug.18,0.42,49.26,14011940,3981155,0.006127,0.415,49.33,12253333,3981155,0.001421,0.835,48.64,15475698,3981155,-0.013987,0.46,48.89,17307730,3981155,0.00514,0.58,48.38,15154895,3981155,-0.010432,0.006199,1
27.Aug.18,0.415,49.33,12253333,3981155,0.001421,0.835,48.64,15475698,3981155,-0.013987,0.46,48.89,17307730,3981155,0.00514,0.58,48.38,15154895,3981155,-0.010432,0.28,48.58,17844087,3981155,0.004134,0.00767,1
28.Aug.18,0.835,48.64,15475698,3981155,-0.013987,0.46,48.89,17307730,3981155,0.00514,0.58,48.38,15154895,3981155,-0.010432,0.28,48.58,17844087,3981155,0.004134,0.67,48.58,17289045,3981155,0,0.000269,0
29.Aug.18,0.46,48.89,17307730,3981155,0.00514,0.58,48.38,15154895,3981155,-0.010432,0.28,48.58,17844087,3981155,0.004134,0.67,48.58,17289045,3981155,0,0.7,48.04,16437911,3981155,-0.011116,0.005701,0
30.Aug.18,0.58,48.38,15154895,3981155,-0.010432,0.28,48.58,17844087,3981155,0.004134,0.67,48.58,17289045,3981155,0,0.7,48.04,16437911,3981155,-0.011116,0.7,47.71,18456181,3981155,-0.006869,-0.00443,1
31.Aug.18,0.28,48.58,17844087,3981155,0.004134,0.67,48.58,17289045,3981155,0,0.7,48.04,16437911,3981155,-0.011116,0.7,47.71,18456181,3981155,-0.006869,0.66,47.81,20513945,3981155,0.002096,0.000134,1
4.Sep.18,0.67,48.58,17289045,3981155,0,0.7,48.04,16437911,3981155,-0.011116,0.7,47.71,18456181,3981155,-0.006869,0.66,47.81,20513945,3981155,0.002096,1.05,48.86,20390617,3981155,0.021962,-0.001654,1
5.Sep.18,0.7,48.04,16437911,3981155,-0.011116,0.7,47.71,18456181,3981155,-0.006869,0.66,47.81,20513945,3981155,0.002096,1.05,48.86,20390617,3981155,0.021962,0.53,48.92,14877344,3981155,0.001228,-0.002803,1
6.Sep.18,0.7,47.71,18456181,3981155,-0.006869,0.66,47.81,20513945,3981155,0.002096,1.05,48.86,20390617,3981155,0.021962,0.53,48.92,14877344,3981155,0.001228,0.845,49.34,17058745,3981155,0.008585,-0.003652,0
7.Sep.18,0.66,47.81,20513945,3981155,0.002096,1.05,48.86,20390617,3981155,0.021962,0.53,48.92,14877344,3981155,0.001228,0.845,49.34,17058745,3981155,0.008585,0.865,48.96,22124422,3981155,-0.007702,-0.002213,1
10.Sep.18,1.05,48.86,20390617,3981155,0.021962,0.53,48.92,14877344,3981155,0.001228,0.845,49.34,17058745,3981155,0.008585,0.865,48.96,22124422,3981155,-0.007702,0.51,49.25,20066084,3981155,0.005923,0.001898,0
11.Sep.18,0.53,48.92,14877344,3981155,0.001228,0.845,49.34,17058745,3981155,0.008585,0.865,48.96,22124422,3981155,-0.007702,0.51,49.25,20066084,3981155,0.005923,0.835,49.18,29225048,3981155,-0.001421,0.00374,0
12.Sep.18,0.845,49.34,17058745,3981155,0.008585,0.865,48.96,22124422,3981155,-0.007702,0.51,49.25,20066084,3981155,0.005923,0.835,49.18,29225048,3981155,-0.001421,2.18,49.03,33451106,3981155,-0.00305,0.000357,1
13.Sep.18,0.865,48.96,22124422,3981155,-0.007702,0.51,49.25,20066084,3981155,0.005923,0.835,49.18,29225048,3981155,-0.001421,2.18,49.03,33451106,3981155,-0.00305,0.88,49.43,20904826,3981155,0.008158,0.005282,1
14.Sep.18,0.51,49.25,20066084,3981155,0.005923,0.835,49.18,29225048,3981155,-0.001421,2.18,49.03,33451106,3981155,-0.00305,0.88,49.43,20904826,3981155,0.008158,1.515,50.43,26973480,3981155,0.020231,0.000275,1
17.Sep.18,0.835,49.18,29225048,3981155,-0.001421,2.18,49.03,33451106,3981155,-0.00305,0.88,49.43,20904826,3981155,0.008158,1.515,50.43,26973480,3981155,0.020231,0.77,51.1,50752079,3981155,0.013286,-0.00557,1
18.Sep.18,2.18,49.03,33451106,3981155,-0.00305,0.88,49.43,20904826,3981155,0.008158,1.515,50.43,26973480,3981155,0.020231,0.77,51.1,50752079,3981155,0.013286,0.89,51.24,23906147,3981155,0.00274,0.005369,1
19.Sep.18,0.88,49.43,20904826,3981155,0.008158,1.515,50.43,26973480,3981155,0.020231,0.77,51.1,50752079,3981155,0.013286,0.89,51.24,23906147,3981155,0.00274,0.96,51.72,18665820,3981155,0.009368,0.001253,0
20.Sep.18,1.515,50.43,26973480,3981155,0.020231,0.77,51.1,50752079,3981155,0.013286,0.89,51.24,23906147,3981155,0.00274,0.96,51.72,18665820,3981155,0.009368,0.555,51.63,18131040,3981155,-0.00174,0.007841,1
21.Sep.18,0.77,51.1,50752079,3981155,0.013286,0.89,51.24,23906147,3981155,0.00274,0.96,51.72,18665820,3981155,0.009368,0.555,51.63,18131040,3981155,-0.00174,0.69,51.69,17993558,3981155,0.001162,-0.000369,0
24.Sep.18,0.89,51.24,23906147,3981155,0.00274,0.96,51.72,18665820,3981155,0.009368,0.555,51.63,18131040,3981155,-0.00174,0.69,51.69,17993558,3981155,0.001162,0.52,51.56,16234246,3787960,-0.002515,-0.003516,1
25.Sep.18,0.96,51.72,18665820,3981155,0.009368,0.555,51.63,18131040,3981155,-0.00174,0.69,51.69,17993558,3981155,0.001162,0.52,51.56,16234246,3787960,-0.002515,0.85,51.8,19217922,3787960,0.004655,-0.001305,0
26.Sep.18,0.555,51.63,18131040,3981155,-0.00174,0.69,51.69,17993558,3981155,0.001162,0.52,51.56,16234246,3787960,-0.002515,0.85,51.8,19217922,3787960,0.004655,1.67,50.23,22406822,3787960,-0.030309,-0.003289,0
27.Sep.18,0.69,51.69,17993558,3981155,0.001162,0.52,51.56,16234246,3787960,-0.002515,0.85,51.8,19217922,3787960,0.004655,1.67,50.23,22406822,3787960,-0.030309,0.51,49.75,21207699,3787960,-0.009556,0.002763,0
28.Sep.18,0.52,51.56,16234246,3787960,-0.002515,0.85,51.8,19217922,3787960,0.004655,1.67,50.23,22406822,3787960,-0.030309,0.51,49.75,21207699,3787960,-0.009556,0.61,49.47,19033961,3787960,-0.005628,-0.000007,0
1.Oct.18,0.85,51.8,19217922,3787960,0.004655,1.67,50.23,22406822,3787960,-0.030309,0.51,49.75,21207699,3787960,-0.009556,0.61,49.47,19033961,3787960,-0.005628,0.65,49.35,16900168,3787960,-0.002426,0.003641,1
